"League","Season","SourceFile","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HF","AF","HC","AC","HY","AY","HR","AR","HST","AST","Referee","Attendance","Stadium","Source","station_id","temp_mean","temp_max","temp_min","precip_mm","sunshine_h","capacity","fill_rate","avg_price","price_type"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-09","Wolfsburg","Hannover",1,1,"D",0,0,"D",17,7,13,20,3,1,0,1,0,0,6,2,"",27321,"Volkswagen Arena","tm_github",662,15.5,17.8,11.8,0.3,0.6,30000,0.9107,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-09","Bielefeld","Duisburg",0,4,"A",0,1,"A",13,14,10,10,2,2,1,3,0,0,3,9,"",18537,"SchücoArena","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871589",4371,13.3,17.9,10.1,10.2,1.7,26515,0.699113709221196,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-09","Holstein Kiel","Kaiserslautern",2,1,"H",1,0,"H",10,13,14,12,7,2,3,2,0,0,5,3,"",10318,"Holstein-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871590",2564,14,16.9,11,6.3,1.9,15034,0.686311028335772,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-09","Ingolstadt","Erzgebirge Aue",1,2,"A",0,1,"A",31,7,14,22,15,2,2,3,0,0,3,4,"",10176,"Audi Sportpark","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871582",2410,12.9,NA,NA,3.9,NA,15000,0.6784,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-10","Hertha","Werder Bremen",1,1,"D",1,0,"H",8,10,9,12,5,7,1,0,0,0,4,5,"",49118,"Olympiastadion Berlin","tm_github",433,16.4,20.9,12.3,0,5.6,74475,0.659523329976502,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-10","Schalke 04","Stuttgart",3,1,"H",1,1,"D",12,11,15,19,2,1,1,1,0,0,4,2,"",61098,"Veltins-Arena","tm_github",1303,13.1,17.3,8.6,1.5,6.3,62271,0.981162981162981,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-10","Braunschweig","Sandhausen",1,1,"D",0,0,"D",18,7,17,22,7,7,2,1,0,0,6,4,"",19885,"EINTRACHT-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871584",662,14.2,18.8,10.8,0,9.4,23325,0.852518756698821,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-10","Darmstadt","Bochum",1,2,"A",1,0,"H",14,9,16,15,3,6,1,1,0,0,5,4,"",16000,"Merck-Stadion am Böllenfalltor","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871583",1420,13.4,19.1,9.6,0,6.7,17000,0.941176470588235,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-10","Fortuna Dusseldorf","Union Berlin",3,2,"H",1,0,"H",17,6,16,22,7,7,2,3,0,0,6,4,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-11","Nurnberg","St Pauli",0,1,"A",0,0,"D",13,8,10,6,6,3,2,2,0,0,3,2,"",27375,"Max-Morlock-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871588",3668,12.9,19,7.4,0.1,6.6,50000,0.5475,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-15","Hannover","Hamburg",2,0,"H",0,0,"D",17,12,17,16,4,7,1,0,0,0,4,3,"",49000,"Heinz-von-Heiden-Arena","tm_github",2014,12.6,16.8,9.5,0,5.5,49000,1,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-15","Erzgebirge Aue","Holstein Kiel",0,3,"A",0,2,"A",13,12,10,24,4,4,3,2,0,0,3,6,"",9000,"eins Erzgebirgsstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871606",853,10.8,15.5,7.4,0,3.2,25000,0.36,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-15","Union Berlin","Braunschweig",1,1,"D",0,0,"D",22,15,11,9,5,3,2,2,0,0,6,4,"",21114,"Stadion An der Alten Försterei","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871601",433,13.3,17.7,10,0,3.4,22012,0.959204070506996,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-16","Bayern Munich","Mainz",4,0,"H",2,0,"H",28,11,9,5,10,5,2,2,0,0,14,4,"",75000,"Allianz Arena","tm_github",3379,10.3,12.7,7,3.4,0.3,75024,0.999680102367242,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-16","Ein Frankfurt","Augsburg",1,2,"A",0,1,"A",23,11,13,13,4,4,2,3,0,0,8,3,"",46500,"Commerzbank Arena","tm_github",1420,9.5,16.9,5.3,0,3.8,58000,0.801724137931034,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-16","RB Leipzig","M'Gladbach",2,2,"D",2,1,"H",10,10,13,12,3,2,1,1,1,0,3,3,"",42558,"Red Bull Arena","tm_github",2932,11.4,17,6.1,0,7.7,47069,0.904161974972912,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-16","Stuttgart","Wolfsburg",1,0,"H",1,0,"H",8,8,14,19,2,3,2,3,0,0,4,1,"",50500,"MHPArena Stuttgart","tm_github",4928,9.7,15.8,6.5,4.1,1.3,60449,0.835414977915267,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-16","Werder Bremen","Schalke 04",1,2,"A",1,1,"D",16,11,15,17,6,5,2,2,0,0,2,4,"",42100,"Weserstadion","tm_github",691,10.7,14,7,2.3,0,42100,1,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-16","Duisburg","Nurnberg",1,6,"A",0,2,"A",21,15,11,10,9,5,3,0,0,0,10,9,"",17788,"MSV-Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871607",1078,11.5,17.1,6.2,0,7.2,31500,0.564698412698413,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-16","Sandhausen","Kaiserslautern",1,0,"H",0,0,"D",14,9,17,20,2,5,2,2,0,0,5,2,"",8103,"Stadion am Hardtwald","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871605",5906,11.1,17.7,4.8,0,7.3,15300,0.529607843137255,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-16","St Pauli","Ingolstadt",0,4,"A",0,4,"A",6,19,12,21,5,4,0,5,0,0,3,7,"",29546,"Millerntor-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871602",1975,10.7,14,7.2,0.1,0,29546,1,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-17","Dortmund","FC Koln",5,0,"H",2,0,"H",22,6,11,12,8,5,0,3,0,0,8,2,"",81000,"SIGNAL IDUNA PARK","tm_github",1303,11.1,16,8,0,5.5,81365,0.995514041664106,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-17","Hoffenheim","Hertha",1,1,"D",1,0,"H",8,9,15,20,5,2,2,2,0,0,2,4,"",27243,"PreZero Arena","tm_github",1255,10.3,16.7,5.5,0,4.6,30150,0.903582089552239,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-17","Leverkusen","Freiburg",4,0,"H",3,0,"H",22,4,4,13,5,4,0,2,0,0,9,1,"",26232,"BayArena","tm_github",2667,10.6,16.3,6,0.1,5,30210,0.86832174776564,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-17","Bochum","Heidenheim",1,2,"A",1,1,"D",17,16,11,17,5,8,2,2,0,0,4,4,"",13236,"Vonovia Ruhrstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871604",1303,11.1,16,8,0,5.5,27300,0.484835164835165,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-17","Darmstadt","Bielefeld",4,3,"H",1,2,"A",12,16,13,10,4,4,1,2,0,0,4,4,"",15700,"Merck-Stadion am Böllenfalltor","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871600",1420,10.2,16.7,6,0.1,3.6,17000,0.923529411764706,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-17","Greuther Furth","Fortuna Dusseldorf",3,1,"H",2,0,"H",24,7,16,18,10,3,3,2,0,0,9,3,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-17","Regensburg","Dresden",0,2,"A",0,0,"D",9,12,16,19,9,1,2,2,0,0,1,5,"",14831,"Jahnstadion Regensburg","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871608",3761,10.9,17,5.8,10.5,7.1,15210,0.97508218277449,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-19","Augsburg","RB Leipzig",1,0,"H",1,0,"H",11,14,15,17,3,2,2,2,0,0,4,3,"",26113,"WWK ARENA","tm_github",232,9.4,12.7,7,0.9,0.3,30660,0.851696020874103,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-19","M'Gladbach","Stuttgart",2,0,"H",0,0,"D",9,11,9,8,4,1,0,1,0,0,3,4,"",44063,"Stadion im Borussia-Park","tm_github",5064,11.8,16.1,9,0.7,NA,54022,0.815649179963718,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-19","Schalke 04","Bayern Munich",0,3,"A",0,2,"A",11,12,13,11,2,6,1,1,0,0,4,8,"",62271,"Veltins-Arena","tm_github",1303,11.4,14.5,9.7,0,3.2,62271,1,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-19","Wolfsburg","Werder Bremen",1,1,"D",1,0,"H",13,11,10,18,3,4,1,2,0,0,4,4,"",26174,"Volkswagen Arena","tm_github",662,11.4,15.4,8.4,0,2.4,30000,0.872466666666667,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-19","Holstein Kiel","St Pauli",0,1,"A",0,1,"A",14,7,12,10,6,1,4,4,1,0,4,4,"",11935,"Holstein-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871617",2564,11.6,16.8,6.9,3.4,3.5,15034,0.79386723426899,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-19","Ingolstadt","Duisburg",2,2,"D",1,1,"D",18,11,11,10,10,3,1,1,0,0,6,5,"",8199,"Audi Sportpark","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871609",2410,9.6,NA,NA,0.1,NA,15000,0.5466,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-19","Kaiserslautern","Erzgebirge Aue",0,2,"A",0,1,"A",15,16,14,14,4,2,1,2,0,0,3,7,"",16613,"Fritz-Walter-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871616",2486,11,16,7.8,1.9,NA,49327,0.336793236969611,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-19","Sandhausen","Union Berlin",1,0,"H",0,0,"D",8,8,11,16,4,5,1,2,0,0,3,2,"",4893,"Stadion am Hardtwald","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871613",5906,12.2,16.2,9.7,0.3,3.2,15300,0.319803921568627,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-20","FC Koln","Ein Frankfurt",0,1,"A",0,1,"A",17,8,20,20,4,5,2,1,0,0,8,4,"",49000,"RheinEnergieSTADION","tm_github",2667,11.3,17.7,7.3,1.5,4.1,50000,0.98,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-20","Freiburg","Hannover",1,1,"D",0,0,"D",23,14,17,19,5,3,2,4,0,0,5,3,"",22900,"Dreisamstadion","tm_github",1443,10.8,16.7,4,0,6,24000,0.954166666666667,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-20","Hamburg","Dortmund",0,3,"A",0,1,"A",6,17,15,14,4,3,3,0,0,0,2,7,"",52962,"Volksparkstadion","tm_github",1975,12.5,15.4,10.7,0,0.1,57274,0.924712784160352,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-20","Hertha","Leverkusen",2,1,"H",2,0,"H",5,12,12,25,3,6,1,2,0,0,3,5,"",32825,"Olympiastadion Berlin","tm_github",433,12.8,17.1,7.3,0.1,4.9,74475,0.440751930177912,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-20","Mainz","Hoffenheim",2,3,"A",2,2,"D",20,18,9,13,5,11,3,3,0,0,6,6,"",23477,"Mewa Arena","tm_github",3137,11.8,16.5,8.6,0.2,NA,33305,0.704909172796877,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-20","Braunschweig","Greuther Furth",3,0,"H",2,0,"H",10,18,17,15,5,1,1,1,0,0,6,7,"",18785,"EINTRACHT-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871610",662,12.2,15,10.2,0.1,1.2,23325,0.805359056806002,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-20","Dresden","Bielefeld",0,2,"A",0,0,"D",12,12,7,19,4,3,0,1,0,0,7,3,"",26864,"Rudolf-Harbig-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871611",1048,11.3,16,8,0,3.5,32066,0.837772095053951,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-20","Fortuna Dusseldorf","Regensburg",1,0,"H",0,0,"D",13,16,19,17,3,4,3,2,0,0,5,4,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-20","Heidenheim","Darmstadt",2,2,"D",1,1,"D",12,11,17,17,3,6,2,5,0,0,4,4,"",10500,"Voith-Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871612",4928,12,15.8,8.6,0,5.9,15000,0.7,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-21","Nurnberg","Bochum",3,1,"H",1,1,"D",13,10,13,11,4,4,0,2,0,0,5,5,"",21872,"Max-Morlock-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871615",3668,10.2,18,4.4,0,8.2,50000,0.43744,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-22","Bayern Munich","Wolfsburg",2,2,"D",2,0,"H",19,8,9,11,7,3,1,2,0,0,3,3,"",75024,"Allianz Arena","tm_github",3379,11.2,18.4,5.4,0.1,5.5,75024,1,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-22","Duisburg","Holstein Kiel",1,3,"A",0,1,"A",18,17,15,21,6,5,3,3,0,0,8,5,"",13578,"MSV-Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871625",1078,14.6,19.3,9.5,0.2,4.8,31500,0.431047619047619,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-22","Erzgebirge Aue","Sandhausen",1,0,"H",1,0,"H",8,13,12,19,3,2,1,2,0,0,2,5,"",6800,"eins Erzgebirgsstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871623",853,11.8,15.7,7.3,0,2.9,25000,0.272,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-23","Dortmund","M'Gladbach",6,1,"H",3,0,"H",18,8,2,6,7,0,0,1,0,0,9,5,"",81360,"SIGNAL IDUNA PARK","tm_github",1303,14,17.8,11.4,0,3.6,81365,0.999938548515947,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-23","Hoffenheim","Schalke 04",2,0,"H",1,0,"H",12,17,16,15,0,5,3,2,0,0,6,3,"",30150,"PreZero Arena","tm_github",1255,13.5,20.8,8.2,0,7.5,30150,1,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-23","Mainz","Hertha",1,0,"H",0,0,"D",8,4,22,22,4,1,3,3,0,1,3,1,"",23517,"Mewa Arena","tm_github",3137,14.8,19.4,11.8,0,NA,33305,0.706110193664615,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-23","RB Leipzig","Ein Frankfurt",2,1,"H",1,0,"H",17,9,9,16,2,4,1,2,0,0,5,3,"",40606,"Red Bull Arena","tm_github",2932,13.7,19.1,8.2,1,6.7,47069,0.862690943083558,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-23","Stuttgart","Augsburg",0,0,"D",0,0,"D",15,9,7,14,5,3,1,2,0,0,2,2,"",55202,"MHPArena Stuttgart","tm_github",4928,14.1,19.2,9.3,0,9.3,60449,0.913199556651061,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-23","Werder Bremen","Freiburg",0,0,"D",0,0,"D",17,13,15,9,4,5,2,1,0,0,6,6,"",41000,"Weserstadion","tm_github",691,13.8,19.5,8.9,0,3.4,42100,0.973871733966746,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-23","Bielefeld","Heidenheim",1,1,"D",0,0,"D",20,9,15,14,8,4,1,1,0,0,3,2,"",15184,"SchücoArena","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871624",4371,13.4,17.2,10.9,0,1.3,26515,0.572656986611352,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-23","Regensburg","Braunschweig",2,1,"H",0,1,"A",30,8,18,16,11,4,4,4,0,3,6,4,"",8432,"Jahnstadion Regensburg","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871626",3761,13.8,20.7,8.7,0,9.4,15210,0.554372123602893,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-23","St Pauli","Fortuna Dusseldorf",1,2,"A",1,2,"A",15,9,16,12,6,3,1,0,0,0,6,3,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-24","Hannover","FC Koln",0,0,"D",0,0,"D",14,6,17,17,6,7,4,2,0,0,1,1,"",47000,"Heinz-von-Heiden-Arena","tm_github",2014,13.4,15.9,10.9,1,0,49000,0.959183673469388,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-24","Leverkusen","Hamburg",3,0,"H",2,0,"H",17,12,17,18,6,3,2,2,0,0,6,2,"",27601,"BayArena","tm_github",2667,12.5,19.3,6.5,0,3,30210,0.913637868255544,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-24","Bochum","Ingolstadt",2,0,"H",2,0,"H",16,15,17,25,5,4,2,4,0,0,6,3,"",11251,"Vonovia Ruhrstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871622",1303,14.3,19.1,9.8,0,6.1,27300,0.412124542124542,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-24","Darmstadt","Dresden",3,3,"D",1,2,"A",18,6,17,17,10,6,3,4,0,0,6,4,"",17000,"Merck-Stadion am Böllenfalltor","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871618",1420,14.9,18.3,10.4,0,1,17000,1,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-24","Greuther Furth","Nurnberg",1,3,"A",0,1,"A",20,14,14,15,10,4,2,2,0,0,7,7,"",13550,"Sportpark Ronhof | Thomas Sommer","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871621",3668,12.2,17.1,6.6,0,4.1,16626,0.814988572115963,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-25","Union Berlin","Kaiserslautern",5,0,"H",4,0,"H",22,10,15,22,5,6,2,4,0,0,11,2,"",20592,"Stadion An der Alten Försterei","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871619",433,13.9,15.5,12.8,0.4,0.2,22012,0.935489732872978,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-29","Schalke 04","Leverkusen",1,1,"D",1,0,"H",14,10,19,16,7,4,2,3,0,0,5,6,"",61515,"Veltins-Arena","tm_github",1303,18.1,21.3,15.3,15.2,6.8,62271,0.987859517271282,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-29","Ingolstadt","Darmstadt",3,0,"H",1,0,"H",21,5,18,15,7,5,2,3,0,0,5,2,"",8746,"Audi Sportpark","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871627",2410,14.5,NA,NA,0.9,NA,15000,0.583066666666667,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-29","Kaiserslautern","Greuther Furth",3,0,"H",0,0,"D",13,6,12,20,1,5,0,3,0,0,4,2,"",19179,"Fritz-Walter-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871633",2486,18,24,13.7,0,NA,49327,0.388813428750988,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-30","Augsburg","Dortmund",1,2,"A",1,2,"A",10,14,23,12,5,5,4,1,0,0,5,8,"",30660,"WWK ARENA","tm_github",232,14.5,20,8.4,7.6,1.9,30660,1,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-30","Ein Frankfurt","Stuttgart",2,1,"H",1,0,"H",10,13,10,17,3,6,1,1,1,0,6,5,"",51500,"Commerzbank Arena","tm_github",1420,15.8,22.5,10.8,3.9,2.5,58000,0.887931034482759,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-30","Hamburg","Werder Bremen",0,0,"D",0,0,"D",17,8,13,27,6,7,1,3,0,0,6,3,"",54613,"Volksparkstadion","tm_github",1975,14.6,16.6,12.4,4.9,0,57274,0.953539127701924,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-30","M'Gladbach","Hannover",2,1,"H",0,0,"D",23,15,12,13,8,7,1,1,0,0,8,2,"",50542,"Stadion im Borussia-Park","tm_github",5064,14,17.7,9.1,12.4,NA,54022,0.935581800007404,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-09-30","Wolfsburg","Mainz",1,1,"D",0,0,"D",6,10,7,13,5,6,4,4,1,0,2,3,"",24352,"Volkswagen Arena","tm_github",662,15.6,18.5,12,6.3,0.1,30000,0.811733333333333,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-30","Erzgebirge Aue","Union Berlin",1,2,"A",0,0,"D",15,7,6,17,6,4,0,1,0,0,4,2,"",9450,"eins Erzgebirgsstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871634",853,15,20.2,11.1,1.6,7.6,25000,0.378,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-30","Holstein Kiel","Bochum",3,0,"H",2,0,"H",25,4,16,11,9,1,0,4,0,1,8,0,"",10201,"Holstein-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871635",2564,14.7,16.5,12.3,3.2,0,15034,0.678528668351736,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-09-30","Nurnberg","Bielefeld",1,2,"A",0,0,"D",17,12,6,9,6,2,1,1,0,0,4,5,"",26186,"Max-Morlock-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871632",3668,15.8,21.1,11.1,10.6,3.4,50000,0.52372,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-01","FC Koln","RB Leipzig",1,2,"A",0,1,"A",16,23,9,13,9,7,0,2,0,0,6,10,"",48700,"RheinEnergieSTADION","tm_github",2667,12.3,18.3,5.2,1.1,8.1,50000,0.974,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-01","Freiburg","Hoffenheim",3,2,"H",2,1,"H",15,15,13,17,9,7,2,3,0,0,6,6,"",24000,"Dreisamstadion","tm_github",1443,11.8,17.3,8,0,6.4,24000,1,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-01","Hertha","Bayern Munich",2,2,"D",0,1,"A",10,15,14,11,1,9,0,2,0,0,5,5,"",71212,"Olympiastadion Berlin","tm_github",433,12.6,14.4,10.6,0.6,0,74475,0.956186639812018,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-01","Braunschweig","St Pauli",0,2,"A",0,0,"D",24,18,10,10,11,2,0,0,0,0,9,6,"",22695,"EINTRACHT-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871628",662,12.6,17,9.4,0,8.1,23325,0.972990353697749,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-01","Heidenheim","Dresden",0,2,"A",0,1,"A",12,11,16,27,5,5,4,2,0,0,2,3,"",12100,"Voith-Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871629",4928,12.1,16.4,9.1,0,8.1,15000,0.806666666666667,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-01","Sandhausen","Regensburg",2,0,"H",0,0,"D",9,19,19,18,1,4,4,4,0,1,2,2,"",5502,"Stadion am Hardtwald","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871630",5906,12.2,17.7,7.2,0,5.6,15300,0.359607843137255,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-02","Fortuna Dusseldorf","Duisburg",3,1,"H",2,0,"H",15,27,17,13,2,9,4,2,0,0,7,7,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-13","Stuttgart","FC Koln",2,1,"H",1,0,"H",22,17,12,13,5,4,2,3,0,0,7,3,"",58716,"MHPArena Stuttgart","tm_github",4928,14.2,19.7,10,0,9.4,60449,0.971331204817284,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-13","Duisburg","Braunschweig",0,0,"D",0,0,"D",11,11,9,14,3,3,2,1,0,0,4,3,"",13855,"MSV-Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871644",1078,15.4,20.1,10,0,2.6,31500,0.43984126984127,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-13","St Pauli","Kaiserslautern",1,1,"D",0,0,"D",5,7,9,24,4,3,0,1,0,0,2,1,"",29546,"Millerntor-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871640",1975,12.8,16.3,7.5,0,4.5,29546,1,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-14","Bayern Munich","Freiburg",5,0,"H",2,0,"H",22,6,5,7,9,1,0,0,0,0,10,2,"",75000,"Allianz Arena","tm_github",3379,13,20.8,6.7,0,10.6,75024,0.999680102367242,25.47,"interpolated"
